id,age,monthly_income,collateral_value,loan_amount,city,state,collateral_debt,verified_restriction,dishonored_checks,expired_debts,banking_debts,commercial_debts,protests,informed_restriction,monthly_payment,informed_purpose,auto_brand,auto_model,auto_year,pre_approved,form_completed,sent_to_analysis,channel,zip_code,landing_page,landing_page_product,gender,education_level
118009,50.0,2500.0,24000.0,5000.0,Cascavel,PR,32000.0,0.0,0,0,0,0,0,0.0,493.95,"cartão de credito, contas diversas",Ford,Focus Sedan 1.6/ 1.6 Flex 8V/16v  4p,2005.0,1.0,0.0,0.0,emailaffiliates,8580XXXX,/emprestimos/solicitar,PersonalLoan,male,Ensino Médio Completo
118007,28.0,2500.0,22000.0,8000.0,Curitiba,PR,0.0,1.0,1,0,1,0,0,1.0,351.28,Pagar dívidas,Fiat,Siena EL Celeb. 1.0 mpi Fire Flex 8V 4p,2010.0,1.0,0.0,0.0,emailaffiliates,8265XXXX,/emprestimos/solicitar,PersonalLoan,male,Superior Incompleto
118006,22.0,2200.0,7500.0,6750.0,Salvador,BA,0.0,1.0,0,0,1,1,0,1.0,296.1,contrucao,Honda,Fit DX 1.4 Flex 16V 5p Mec.,2013.0,1.0,1.0,0.0,display,4041XXXX,/emprestimos/garantia-veiculo/solicitar,Unknown,male,Unknown
118005,53.0,6000.0,37000.0,9000.0,Rio de Janeiro,RJ,0.0,1.0,1,0,1,1,0,1.0,994.8,para onvestimento,Toyota,ETIOS XLS Sedan 1.5 Flex 16V 4p Mec.,2014.0,1.0,0.0,0.0,emailaffiliates,2307XXXX,/emprestimos/solicitar,PersonalLoan,male,Ensino Médio Completo
118004,59.0,7700.0,20000.0,18000.0,Rio de Janeiro,RJ,0.0,0.0,0,0,0,0,0,0.0,611.88,pagar dívidas,Fiat,UNO VIVACE Celeb. 1.0 EVO F. Flex 8V 2p,2012.0,1.0,1.0,1.0,emailaffiliates,2171XXXX,/emprestimos/solicitar,PersonalLoan,male,Superior Incompleto
118000,37.0,3580.0,33500.0,24483.28,indaial,SC,0.0,0.0,0,0,0,0,0,0.0,832.27,queria quitar o carro prestacao  muito alta ,VW - VolksWagen,Gol (novo) 1.6 Mi Total Flex 8V 4p,2014.0,1.0,1.0,0.0,Unknown,8913XXXX,Unknown,Unknown,male,Fundamental Incompleto
117996,34.0,1400.0,13000.0,5000.0,Fátima do Sul,MS,5000.0,1.0,0,0,1,0,0,1.0,169.97,arrumar ele que ta estragado e pagra umas pacelas .,VW - VolksWagen,Gol City 1.0 Mi 8V 2p,2005.0,1.0,0.0,0.0,remarketing,7970XXXX,/emprestimos/solicitar,PersonalLoan,male,Fundamental Completo
117994,47.0,5175.0,36000.0,10000.0,Macapá,AP,0.0,1.0,0,0,0,1,0,1.0,339.94,reforma de casa,GM - Chevrolet,Classic/ Classic LS 1.0 VHC FlexPower 4p,2014.0,1.0,1.0,0.0,emailaffiliates,6890XXXX,/emprestimos/solicitar,PersonalLoan,female,Ensino Médio Completo
117991,39.0,1300.0,6000.0,5400.0,Barueri,SP,0.0,1.0,0,0,0,1,0,1.0,371.88,"Fui aprovado num processo seletivo da empresa, mais preciso limpar o nome senão perco a vaga",GM - Chevrolet,PRISMA  Sed. Maxx/ LT 1.4 8V ECONOF. 4p,2012.0,1.0,1.0,0.0,search,6445XXXX,/emprestimos/garantia-veiculo/solicitar,Unknown,male,Ensino Médio Completo
117990,41.0,11500.0,37500.0,9000.0,Mogi das Cruzes,SP,0.0,0.0,0,0,0,0,0,0.0,994.8,Salvar dívida cartão credito,Hyundai,Tucson 2.0 16V Aut.,2010.0,1.0,1.0,1.0,search,8717XXXX,/emprestimos/garantia-veiculo/solicitar,Unknown,male,Superior Incompleto
117986,31.0,4000.0,8000.0,7200.0,São Paulo,SP,7000.0,1.0,0,0,0,1,0,0.0,244.75,Pagar contas,Honda,CITY Sedan DX 1.5 Flex 16V Mec.,2014.0,1.0,0.0,0.0,affiliates,4253XXXX,/financiamentos/veiculo/uber/solicitar,AutoFin,female,Ensino Médio Completo
117983,32.0,8000.0,54000.0,48600.0,São Paulo,SP,0.0,0.0,0,0,0,0,0,0.0,1652.09,Comprar carro,Honda,Civic Sed. LXL/ LXL SE 1.8 Flex 16V Aut.,2012.0,1.0,1.0,0.0,affiliates,4253XXXX,/financiamentos/veiculo/uber/solicitar,AutoFin,male,Ensino Médio Completo
117982,22.0,5000.0,10000.0,9000.0,Monte Azul Paulista,SP,0.0,0.0,0,0,0,0,0,1.0,994.8,"Para comprar o carro, Vou dar minha moto de entrada no valor de 3.500 reais + 10 mil reais em dinheiro para dona do veiculo",Renault,LOGAN Authentique Hi-Flex 1.0 16V 4p,2008.0,1.0,1.0,0.0,seo,1473XXXX,/blog/artigos/emprestimos/como-ter-proposta-de-financiamento-auto-aprovada,Unknown,male,Ensino Médio Completo
117979,35.0,7500.0,41000.0,36900.0,Lages,SC,0.0,1.0,0,0,1,1,0,0.0,1254.36,investir em um imóvel com venda judicial,Peugeot,307 SW 2.0 16V 5p Aut.,2007.0,1.0,1.0,0.0,emailaffiliates,8850XXXX,/emprestimos/solicitar,PersonalLoan,male,Ensino Médio Completo
117978,59.0,4000.0,36000.0,27355.62,Santa Mariana,PR,1200.0,0.0,0,0,0,0,0,0.0,1200.0,quitar financiamento,VW - VolksWagen,Fox 1.6 Mi Total Flex 8V 5p,2014.0,1.0,1.0,1.0,Unknown,8635XXXX,Unknown,Unknown,male,Ensino Médio Completo
117976,42.0,4100.0,23000.0,10000.0,Campo Grande,MS,1500.0,1.0,1,0,0,0,0,1.0,1105.33,pagar contas,VW - VolksWagen,Gol 1.6 Mi Power Total Flex 8V 4p,2008.0,1.0,0.0,0.0,seo,7905XXXX,/blog/artigos/emprestimos/emprestimo-com-nome-sujo,Unknown,male,Ensino Médio Incompleto
117975,37.0,3000.0,22000.0,19800.0,São Paulo,SP,0.0,0.0,0,0,0,0,0,0.0,868.56,Comprar ,VW - VolksWagen,Fox 1.6 Mi I MOTION Total Flex 8V 5p,2010.0,1.0,1.0,1.0,display,5397XXXX,/emprestimos/garantia-veiculo/solicitar,Unknown,female,Ensino Médio Completo
117971,36.0,1800.0,28000.0,12310.03,sao joao de meriti,RJ,3000.0,1.0,0,0,1,1,0,1.0,540.0,quitar a divida,GM - Chevrolet,AGILE LTZ 1.4 MPFI 8V FlexPower 5p,2011.0,1.0,1.0,0.0,emailaffiliates,2552XXXX,/emprestimos/solicitar,PersonalLoan,male,Ensino Médio Completo
117969,31.0,7000.0,73333.0,47872.34,Mauá,SP,0.0,0.0,0,0,0,0,0,0.0,2100.0,Compra de um terreno,GM - Chevrolet,S10 Pick-Up LTZ 2.4 F.Power 4x2 CD,2014.0,1.0,0.0,0.0,seo,9371XXXX,/blog/artigos/emprestimos/refinanciamento-de-veiculos-itau,Unknown,male,Ensino Médio Incompleto
117968,35.0,3500.0,22000.0,15000.0,Fazenda Rio Grande,PR,9000.0,0.0,0,0,0,0,0,0.0,658.0,reforma e construção,Citroën,C3 Exclusive 1.4 Flex 8V 5p,2008.0,1.0,0.0,0.0,referral,8382XXXX,/cartoes,Unknown,female,Fundamental Completo
117966,41.0,4000.0,24000.0,5000.0,São José dos Campos,SP,0.0,1.0,0,0,1,1,0,1.0,286.4,pagar dividas escolares- rematricula e mensalidade faculdade,Fiat,Siena 1.0/ EX 1.0 mpi Fire/ Fire Flex 8v,2011.0,1.0,0.0,0.0,affiliates,1223XXXX,/emprestimos/garantia-veiculo/solicitar,Unknown,female,Unknown
117965,51.0,17000.0,27500.0,24750.0,São Joaquim,SC,5000.0,1.0,1,1,1,0,0,1.0,1360.7,Quitar cartões de crédito,Fiat,UNO VIVACE Celeb. 1.0 EVO F.Flex 8V 5p,2014.0,1.0,0.0,0.0,emailaffiliates,8860XXXX,/emprestimos/solicitar,PersonalLoan,male,Superior Completo
117963,41.0,2000.0,34000.0,5000.0,Feira de Santana,BA,20000.0,0.0,0,0,0,0,0,0.0,240.17,Pagar dividas,Ford,Focus 2.0 16V/ 2.0 16V Flex 5p Aut.,2010.0,1.0,0.0,0.0,referral,4405XXXX,/,HomePage,male,Ensino Médio Incompleto
117961,54.0,1750.0,15000.0,6000.0,Teodoro Sampaio,SP,5000.0,0.0,0,0,0,0,0,0.0,263.2,Quitar o carro,GM - Chevrolet,Celta Life/ LS 1.0 MPFI 8V FlexPower 3p,2011.0,1.0,1.0,0.0,remarketing,1928XXXX,/emprestimos/solicitar,PersonalLoan,male,Fundamental Completo
117960,48.0,12000.0,27000.0,24300.0,Goiânia,GO,0.0,1.0,0,0,0,1,0,0.0,1673.46,PARA QUITAR DIVIDAS COM JUROS ACIMA DE 12 % AO MES ,Ford,Fiesta Sed. 1.6 8V Flex 4p,2012.0,1.0,0.0,0.0,emailaffiliates,7434XXXX,/emprestimos/solicitar,PersonalLoan,male,Unknown
117952,41.0,10000.0,50000.0,5000.0,Niterói,RJ,5000.0,0.0,0,0,0,0,0,0.0,493.95,Obra na casa,Renault,DUSTER TECHROADE 2.0 16V Aut.,2013.0,1.0,0.0,0.0,search,2435XXXX,/,HomePage,male,Ensino Médio Completo
117951,31.0,5000.0,41000.0,5000.0,São paulo,SP,35000.0,0.0,0,0,0,0,0,0.0,274.89,Pagamento de dívida ,GM - Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Aut.,2014.0,1.0,1.0,0.0,search,8031XXXX,/,HomePage,female,Superior Incompleto
117947,54.0,5000.0,18000.0,10000.0,Belo Horizonte,MG,0.0,0.0,0,0,0,0,0,1.0,572.81,Construção Casa no imóvel de meu sogro,Fiat,Fiorino Furg.1.5/1.3/1.3 Fire/1.3 F.Flex,2006.0,1.0,1.0,1.0,seo,3136XXXX,/,HomePage,male,Fundamental Incompleto
117945,24.0,2200.0,26000.0,6000.0,Uberaba,MG,7000.0,1.0,1,0,0,1,0,1.0,263.2,Quitar dívidas ,Nissan,Sentra 2.0/ 2.0 Flex Fuel 16V Mec.,2008.0,1.0,0.0,0.0,emailaffiliates,3804XXXX,/emprestimos/solicitar,PersonalLoan,male,Ensino Médio Completo
117942,29.0,3200.0,34000.0,10000.0,São Paulo,SP,15000.0,0.0,0,0,0,0,0,0.0,527.78,10000,Renault,SANDERO Authentique Hi-Flex 1.0 16V 5p,2014.0,1.0,1.0,0.0,search,5890XXXX,/,HomePage,female,Ensino Médio Incompleto
117940,52.0,3000.0,10000.0,9000.0,Mogi Mirim,SP,16000.0,0.0,0,0,0,0,0,0.0,619.8,saldar algumas contas  com juros altos,Kia Motors,Picanto EX 1.1/ 1.0/ 1.0 Flex Aut,2011.0,1.0,0.0,0.0,emailaffiliates,1380XXXX,/emprestimos/solicitar,PersonalLoan,male,Ensino Médio Completo
117938,22.0,3900.0,30000.0,26671.73,Natal,RN,0.0,0.0,0,0,0,0,0,1.0,1170.0,Para compra um carro,GM - Chevrolet,Astra Eleg. 2.0 MPFI FlexPower 8V 5p Aut,2009.0,1.0,0.0,0.0,display,5913XXXX,/emprestimos/garantia-veiculo/solicitar,Unknown,male,Unknown
117937,33.0,6900.0,35000.0,31500.0,Rio de Janeiro,RJ,0.0,0.0,0,0,0,0,0,0.0,1381.8,Para quitar empréstimos com taxas de juros maiores e melhorar meu fluxo de caixa,Kia Motors,Cerato 1.6 16V Mec.,2012.0,1.0,1.0,1.0,referral,2056XXXX,/,HomePage,male,Superior Completo
117932,40.0,10000.0,19000.0,17100.0,Campinas,SP,0.0,0.0,0,0,0,0,0,0.0,1890.12,INVESTIMENTO,Fiat,Uno Mille WAY ECONOMY 1.0 F.Flex 4p,2011.0,1.0,0.0,1.0,referral,1306XXXX,/emprestimos/para-empresas,HomeRefinancing,male,Unknown
117929,39.0,4300.0,29760.0,26784.0,Manaus,AM,550.0,1.0,0,0,1,1,0,1.0,1174.92,para meu trabalho,Toyota,ETIOS XS  1.3 Flex 16V 5p Mec.,2013.0,1.0,1.0,0.0,direct,6902XXXX,/,HomePage,male,Fundamental Completo
117926,31.0,10276.0,70000.0,15000.0,São Paulo,SP,30000.0,0.0,0,0,0,0,0,0.0,1033.0,reforma do apartamento,Hyundai,ix35 2.0 16V 170cv 2WD/4WD Aut.,2012.0,1.0,0.0,0.0,search,4248XXXX,/,HomePage,male,Superior Completo
117923,44.0,4000.0,25000.0,20000.0,Sao Paulo,SP,0.0,1.0,1,0,0,0,0,1.0,1099.56,Quitar banco,VW - VolksWagen,VOYAGE 1.0 Mi Total Flex 8V 4p,2011.0,1.0,1.0,0.0,emailaffiliates,2084XXXX,/emprestimos/solicitar,PersonalLoan,male,Superior Completo
117921,34.0,2643.0,36000.0,18075.23,Linhares,ES,18000.0,0.0,0,0,0,0,0,0.0,614.44,PARA QUITA,Toyota,ETIOS XS Sedan1.5 Flex 16V 4p Mec.,2013.0,1.0,0.0,0.0,emailaffiliates,2990XXXX,/emprestimos/solicitar,PersonalLoan,male,Fundamental Completo
117917,28.0,4000.0,35000.0,10000.0,São Paulo,SP,0.0,1.0,0,0,0,1,0,0.0,987.9,cartão de credito ,Fiat,Bravo ESSENCE 1.8 Flex 16V 5p,2012.0,1.0,1.0,0.0,emailaffiliates,5018XXXX,/emprestimos/solicitar,PersonalLoan,female,Superior Completo
117916,32.0,2200.0,20000.0,7000.0,São Paulo,SP,0.0,0.0,0,0,0,0,0,0.0,482.07,construçao,GM - Chevrolet,Corsa Hat. Premium 1.4 8V ECONOFLEX 5p,2008.0,1.0,1.0,1.0,search,8151XXXX,/emprestimos/garantia-veiculo/solicitar,Unknown,male,Fundamental Completo
117911,60.0,6000.0,40000.0,36000.0,Rio de Janeiro,RJ,18000.0,1.0,1,0,1,1,0,1.0,1223.77,várias dívidas,VW - VolksWagen,VOYAGE 1.6 Mi Total Flex 8V 4p,2014.0,1.0,0.0,0.0,emailaffiliates,2225XXXX,/emprestimos/solicitar,PersonalLoan,male,Superior Completo
117910,37.0,1500.0,22000.0,10500.0,Valparaíso de Goiás,GO,6000.0,0.0,0,0,0,0,0,0.0,437.5,QUITAR PARCELAS DE JUROS MAIOR,Ford,Fiesta 1.0 8V Flex/Class 1.0 8V Flex 5p,2013.0,1.0,0.0,0.0,search,7287XXXX,/emprestimos/garantia-veiculo/solicitar,Unknown,male,Ensino Médio Completo
117906,31.0,1760.0,14000.0,12036.47,Tarauacá,AC,0.0,0.0,0,0,0,0,0,0.0,528.0,conpra o veiculo,GM - Chevrolet,Celta Spirit 1.0 MPFI 8V FlexPower 3p,2010.0,1.0,0.0,0.0,display,6997XXXX,/emprestimos/garantia-veiculo/solicitar,Unknown,male,Unknown
117904,58.0,2500.0,15000.0,13500.0,Duque de Caxias,RJ,1200.0,1.0,0,0,1,1,0,1.0,458.91,para quitar as dividas de multas. e terminar a reforma da minha casa.,Peugeot,206 Feline 1.4/ 1.4 Flex 8V 5p,2005.0,1.0,1.0,0.0,emailaffiliates,2506XXXX,/emprestimos/solicitar,PersonalLoan,male,Fundamental Completo
117895,58.0,4300.0,27000.0,24300.0,Manaus,AM,550.0,1.0,0,0,0,0,1,0.0,826.04,para meu trabalho com prestação de serviço em reformas pequenas na construção civil,Toyota,ETIOS XS Sedan1.5 Flex 16V 4p Mec.,2013.0,1.0,0.0,0.0,direct,6902XXXX,/,HomePage,male,Unknown
117893,70.0,3000.0,25000.0,20516.72,São Gonçalo,RJ,856.53,0.0,0,0,0,0,0,0.0,697.44,Pagar contas,Ford,Fiesta Sedan 1.0 8V Flex 4p,2009.0,1.0,0.0,0.0,search,2441XXXX,/emprestimos/garantia-veiculo/solicitar,Unknown,female,Unknown
117890,60.0,3300.0,30000.0,22568.39,São Paulo,SP,3000.0,1.0,1,0,0,0,0,1.0,990.0,PROBLEMAS PESSOAIS,Fiat,Punto ESSENCE 1.6 Flex 16V 5p,2011.0,1.0,1.0,0.0,seo,5381XXXX,/blog/artigos/emprestimos/refinanciamento-de-veiculos-bradesco,Unknown,female,Superior Completo
117885,40.0,4000.0,17000.0,15300.0,São José,SC,0.0,0.0,0,0,0,0,0,0.0,520.1,Unknown,Citroën,C3 GLX 1.4/ GLX Sonora 1.4 Flex 8V 5p,2006.0,1.0,0.0,0.0,emailaffiliates,8811XXXX,/emprestimos/solicitar,PersonalLoan,male,Unknown
117883,42.0,2800.0,16000.0,14400.0,Itacarambi,MG,10000.0,1.0,0,0,0,1,0,0.0,489.51,quitar algumas dividas inclusive a do carro,GM - Chevrolet,Celta Life/ LS 1.0 MPFI 8V FlexPower 5p,2008.0,1.0,0.0,0.0,search,3947XXXX,/,HomePage,male,Ensino Médio Completo
117879,24.0,2060.0,15000.0,5000.0,Araucária,PR,0.0,0.0,0,0,0,0,0,0.0,493.95,renegociar dividas ,VW - VolksWagen,Gol 1.6 Mi Power Total Flex 8V 4p,2008.0,1.0,0.0,1.0,direct,8370XXXX,/,HomePage,male,Ensino Médio Completo
117877,38.0,980.0,5556.0,5000.4,São Gonçalo,RJ,0.0,1.0,0,0,1,1,0,1.0,219.35,Para liquidar divida,Fiat,Uno Mille 1.0 Fire/ F.Flex/ ECONOMY 4p,2005.0,1.0,1.0,0.0,referral,2445XXXX,/usuarios/cadastro,Unknown,male,Ensino Médio Completo
117876,36.0,4500.0,37000.0,15000.0,Bebedouro,SP,0.0,0.0,0,0,0,0,0,0.0,824.67,Investir,Hyundai,VERACRUZ GLS 3.8 4WD Aut.,2009.0,1.0,0.0,0.0,search,1470XXXX,/emprestimos/garantia-veiculo/solicitar,Unknown,male,Superior Completo
117874,30.0,8000.0,40228.0,36205.2,Viamão,RS,0.0,0.0,0,0,0,0,0,1.0,1589.79,Movimentar o negocio,Hyundai,Terracan 2.9 CRDI 8V 163cv Diesel Aut.,2005.0,1.0,1.0,0.0,search,9451XXXX,/emprestimos/garantia-veiculo/solicitar,Unknown,male,Ensino Médio Incompleto
117873,25.0,2000.0,28000.0,5000.0,São João das Missões,MG,0.0,1.0,0,0,1,0,0,1.0,274.89,Quitar dividas.,Fiat,Siena EL 1.0 mpi Fire Flex 8V 4p,2012.0,1.0,0.0,0.0,emailaffiliates,3947XXXX,/emprestimos/solicitar,PersonalLoan,female,Ensino Médio Completo
117870,51.0,4000.0,35000.0,10000.0,Porto Alegre,RS,0.0,0.0,0,0,0,0,0,0.0,438.67,Investimento,Citroën,AIRCROSS Exclusive 1.6 Flex 16V 5p Mec.,2011.0,1.0,0.0,0.0,remarketing,9113XXXX,/emprestimos/solicitar,PersonalLoan,male,Ensino Médio Completo
117868,32.0,2000.0,5600.0,5040.0,Rio do Sul,SC,1000.0,1.0,0,0,1,0,1,1.0,171.33,quita o veicolo e paga minhas contas,Honda,Civic Sedan LXS 1.8/1.8 Flex 16V Aut. 4p,2011.0,1.0,0.0,0.0,display,8916XXXX,/emprestimos/garantia-veiculo/solicitar,Unknown,male,Fundamental Completo
117865,45.0,3783.0,29000.0,25871.58,Jaguariúna,SP,25500.0,0.0,0,0,0,0,0,0.0,879.47,Quitar dividas,Fiat,Palio ATTRACTIVE 1.0 EVO Fire Flex 8v 5p,2013.0,1.0,0.0,0.0,emailaffiliates,1382XXXX,/emprestimos/solicitar,PersonalLoan,male,Fundamental Completo
117863,37.0,2500.0,35000.0,5000.0,Rio de Janeiro,RJ,0.0,1.0,0,0,1,0,0,1.0,552.67,dívida no banco,VW - VolksWagen,Fox 1.6 Mi Total Flex 8V 5p,2013.0,1.0,0.0,0.0,emailaffiliates,2025XXXX,/emprestimos/solicitar,PersonalLoan,male,Fundamental Completo
117859,47.0,3700.0,18000.0,16200.0,Planaltina,GO,0.0,0.0,0,0,0,0,0,0.0,710.64,reforma casa,Renault,LOGAN Authentique Hi-Flex 1.0 16V 4p,2011.0,1.0,0.0,0.0,search,7375XXXX,/,HomePage,male,Fundamental Incompleto
117856,58.0,3000.0,18000.0,16200.0,Rio de Janeiro,RJ,0.0,0.0,0,0,0,0,0,0.0,778.14,saldar dividas pequenas sou Vendedor de Perfumes importados,Fiat,Idea ELX 1.4 mpi Fire Flex 8V 5p,2009.0,1.0,0.0,0.0,emailaffiliates,2273XXXX,/emprestimos/solicitar,PersonalLoan,male,Unknown
117855,43.0,3500.0,22000.0,5000.0,Taboão da Serra,SP,0.0,1.0,1,1,1,1,0,1.0,344.33,Divida,GM - Chevrolet,Vectra Expres./ Collection  2.0 MPFI 8V,2005.0,1.0,0.0,0.0,emailaffiliates,6775XXXX,/emprestimos/solicitar,PersonalLoan,male,Ensino Médio Completo
117854,23.0,1200.0,7000.0,6300.0,Formosa,GO,0.0,0.0,0,0,0,0,0,1.0,276.64,PAGAR CONTAS E TIRAR MEU NOME DO SERASA,Honda,Fit DX 1.5 Flexone 16V 5p Mec.,2015.0,1.0,0.0,0.0,remarketing,7380XXXX,/emprestimos/solicitar,PersonalLoan,female,Superior Incompleto
117853,66.0,13000.0,13000.0,11700.0,Piatã,BA,0.0,1.0,0,0,0,1,0,1.0,513.24,cobrir  dividas,Ford,KA Action 1.6 MPI 8V 95cv,2007.0,1.0,0.0,0.0,emailaffiliates,4676XXXX,/emprestimos/solicitar,PersonalLoan,male,Ensino Médio Completo
117851,35.0,12000.0,40000.0,36000.0,Campinas,SP,0.0,0.0,0,0,0,0,0,0.0,1579.2,trocar carro,Ford,Focus 2.0 16V/ 2.0 16V Flex 5p,2013.0,1.0,0.0,0.0,referral,1304XXXX,/,HomePage,male,Superior Completo
117849,35.0,4000.0,40000.0,15000.0,Belo Horizonte,MG,6000.0,0.0,0,0,0,0,0,0.0,824.67,quitar meu carro e cobrir o meu cheque especial,Fiat,Punto ESSENCE 1.6 Flex 16V 5p,2014.0,1.0,1.0,0.0,emailaffiliates,3174XXXX,/emprestimos/solicitar,PersonalLoan,male,Superior Incompleto
117847,39.0,10000.0,53000.0,20000.0,São Paulo,SP,30000.0,0.0,0,0,0,0,0,0.0,679.87,pagar contas,Mitsubishi,ASX 2.0 16V 160cv Mec.,2012.0,1.0,0.0,0.0,emailaffiliates,5446XXXX,/emprestimos/solicitar,PersonalLoan,female,Unknown
117846,27.0,4500.0,18000.0,10000.0,Três Lagoas,MS,5500.0,0.0,0,0,0,0,0,0.0,688.67,Tratamento de doença,GM - Chevrolet,Classic/ Classic LS 1.0 VHC FlexPower 4p,2011.0,1.0,1.0,0.0,Unknown,7960XXXX,Unknown,Unknown,male,Ensino Médio Completo
117844,30.0,2100.0,31000.0,14361.7,Teresina,PI,3100.0,1.0,0,0,1,1,0,1.0,630.0,quitar dividas e ampliar minha casa,VW - VolksWagen,Gol 1.6 Mi Rallye I MOTION T. Flex 8V 4p,2011.0,1.0,0.0,0.0,referral,6403XXXX,/emprestimos/garantia-imovel/solicitar,HomeRefinancing,male,Ensino Médio Completo
117843,18.0,5000.0,16000.0,5000.0,Nossa Senhora do Ó,PE,6000.0,0.0,0,0,0,0,0,0.0,240.17,Abrir um próprio negocio,GM - Chevrolet,Celta Life/ LS 1.0 MPFI 8V FlexPower 3p,2011.0,1.0,0.0,0.0,display,5559XXXX,/emprestimos/garantia-veiculo/solicitar,Unknown,male,Unknown
117842,59.0,4180.0,25000.0,5000.0,Cotia,SP,15000.0,0.0,0,0,0,0,0,0.0,493.95,Pagamento de despesas ,JAC,J2 1.4 16V 5p Mec.,2014.0,1.0,0.0,0.0,Unknown,6716XXXX,Unknown,Unknown,male,Unknown
117841,35.0,3224.0,32000.0,22048.63,OSASCO,SP,0.0,0.0,0,0,0,0,0,1.0,967.2,para quitar o carro,Citroën,C4 GLX 2.0 Flex 16V 5p Aut.,2010.0,1.0,1.0,0.0,emailaffiliates,6045XXXX,/emprestimos/solicitar,PersonalLoan,male,Ensino Médio Completo
117839,27.0,1500.0,11500.0,10000.0,Jaraguá do Sul,SC,8000.0,1.0,0,0,1,0,0,0.0,438.67,Quitar o veículo,Fiat,Uno Mille 1.0 Fire/ F.Flex/ ECONOMY 2p,2006.0,1.0,1.0,0.0,emailaffiliates,8926XXXX,/emprestimos/solicitar,PersonalLoan,male,Ensino Médio Completo
117837,31.0,4000.0,22000.0,5000.0,São Paulo,SP,0.0,1.0,1,0,0,0,0,1.0,344.33,pagar dividas,Citroën,C4 PAL.Excl/Excl(Tech.) 2.0/2.0 Flex Aut,2007.0,1.0,0.0,0.0,display,8461XXXX,/,HomePage,male,Ensino Médio Incompleto
117836,42.0,15000.0,25000.0,20000.0,São Paulo,SP,10000.0,1.0,0,0,1,0,1,1.0,877.33,CENTRALIZAR DÍVIDAS,Nissan,MARCH 1.0 16V Flex Fuel 5p,2012.0,1.0,0.0,0.0,emailaffiliates,4363XXXX,/emprestimos/solicitar,PersonalLoan,male,Unknown
117830,40.0,7000.0,12000.0,10800.0,ouro preto do oeste,RO,1000.0,1.0,0,0,1,1,0,1.0,367.13,para pagar as dividas,VW - VolksWagen,Gol 1.6 Mi Rallye I MOTION T. Flex 8V 4p,2014.0,1.0,0.0,0.0,remarketing,7692XXXX,/emprestimos/solicitar,PersonalLoan,female,Fundamental Incompleto
117829,27.0,9000.0,38000.0,34200.0,São Paulo,SP,27000.0,0.0,0,0,0,0,0,0.0,1162.58,Abrir um novo negócio,Ford,Focus 2.0 16V/ 2.0 16V Flex 5p Aut.,2013.0,1.0,0.0,0.0,search,2337XXXX,/,HomePage,male,Ensino Médio Incompleto
117826,47.0,1400.0,30000.0,5000.0,São Paulo,SP,0.0,0.0,0,0,0,0,0,1.0,344.33,cartao de credito,VW - VolksWagen,Kombi Standard 1.4 Mi Total Flex 8V,2012.0,1.0,1.0,1.0,referral,3189XXXX,/blog/artigos/emprestimos/refinanciamento-de-veiculos-caixa,Unknown,male,Unknown
117825,54.0,6000.0,26000.0,23400.0,São Vicente,SP,0.0,0.0,0,0,0,0,0,0.0,795.45,para quitar divida e trabalhar,VW - VolksWagen,Kombi Furgão 1.4 Mi Total Flex 8V,2011.0,1.0,0.0,0.0,seo,1131XXXX,/blog/artigos/emprestimos/refinanciamento-de-veiculos-itau,Unknown,male,Unknown
117824,53.0,18000.0,70000.0,60000.0,São Paulo,SP,30000.0,1.0,0,0,1,0,0,1.0,2632.0,unificar dividas,Honda,Civic Sedan EXR 2.0 Flexone 16V Aut. 4p,2014.0,1.0,0.0,0.0,search,3615XXXX,/,HomePage,male,Unknown
117821,28.0,1800.0,19945.0,9800.0,Bauru,SP,19945.0,0.0,0,0,0,0,0,0.0,538.78,reforma,GM - Chevrolet,Classic/ Classic LS 1.0 VHC FlexPower 4p,2011.0,1.0,1.0,1.0,search,1705XXXX,/,HomePage,male,Ensino Médio Completo
117817,49.0,8500.0,50000.0,35000.0,Rio de Janeiro,RJ,30000.0,0.0,0,0,0,0,0,0.0,1535.33,refinanciar dividas,Honda,CITY Sedan LX 1.5 Flex 16V 4p Aut.,2014.0,1.0,1.0,0.0,emailaffiliates,2277XXXX,/emprestimos/solicitar,PersonalLoan,male,Superior Incompleto
117816,45.0,30000.0,60000.0,20000.0,Nova Lima,MG,0.0,0.0,0,0,0,0,0,0.0,1377.33,varias coisas ,Hyundai,Santa Fe GLS 2.7 V6 4x4TipTronic,2010.0,1.0,0.0,0.0,emailaffiliates,3400XXXX,/emprestimos/solicitar,PersonalLoan,female,Unknown
117815,45.0,4500.0,25000.0,22500.0,São Paulo,SP,0.0,0.0,0,0,0,0,0,0.0,987.0,Umber,JAC,J3 turin Sedan 1.4 16V 4p Mec.,2012.0,1.0,1.0,1.0,emailaffiliates,3223XXXX,/emprestimos/solicitar,PersonalLoan,male,Ensino Médio Completo
117812,39.0,7000.0,19000.0,17100.0,São José do Rio Preto,SP,2000.0,0.0,0,0,0,0,0,0.0,1890.12,Ampliar meu negocio ,GM - Chevrolet,Celta Life/ LS 1.0 MPFI 8V FlexPower 3p,2013.0,1.0,0.0,0.0,search,1505XXXX,/emprestimos/garantia-veiculo/solicitar,Unknown,male,Ensino Médio Completo
